Distance_KM,Traffic_Level,Weather,Package_Weight_KG,Vehicle_Type,Driver_Experience_Years,Stop_Count,Hour_of_Day,Delivery_Time_Minutes,Peak_Hour
31.368938946674213,Low,Clear,21.610789675127975,Van,5.540739713738777,8,21,97.07625825970031,0
8.695705311298008,High,Clear,14.639368518503709,Truck,7.587138338884946,14,20,129.73682803944342,1
16.02294312969047,Medium,Rain,22.32113215881514,Truck,8.405230115254852,1,17,102.81532143105454,1
19.5853684780972,Low,Clear,15.125157973622729,Bike,10.929227351891653,9,21,66.74917267421523,0
23.891359242417725,Medium,Clear,20.34894670401271,Bike,5.322685851459873,3,6,83.31092405773845,0
39.68844614686465,Low,Clear,11.026997402201125,Bike,9.190265170119108,1,21,90.34576731017575,0
11.584341543601267,Low,Storm,18.871568316562584,Truck,8.780631341864344,1,7,81.97179621327025,0
26.683253043853355,Low,Clear,22.86951593880147,Bike,8.214241509806207,13,20,128.60720193032688,1
30.435899305378037,High,Rain,14.517012611194055,Van,9.607249397133183,14,12,174.1449239752571,0
4.229619810559891,Medium,Clear,4.929236188778298,Bike,3.8917375660211446,11,6,66.54063767074298,0
31.16215289126904,Low,Clear,7.085541568239855,Van,1.2697313037694347,6,10,125.87884436177676,1
10.185157936989993,Medium,Clear,5.366792133986442,Van,1.7890750805961515,11,15,94.2305505748404,0
5.122476463293417,Medium,Rain,6.547997176095456,Van,3.368735739808516,6,9,87.30167245109394,1
47.54650578816,Low,Clear,8.007178509100392,Bike,7.502969032841778,1,19,128.32898436224949,1
48.35033758757885,Medium,Clear,14.100777775453118,Van,12.606641258190303,14,18,182.65834634543756,1
40.80307270959013,Low,Clear,14.905794921863903,Bike,10.519400131325762,14,6,139.93040065846176,0
16.621460920321795,Low,Clear,10.949243807425598,Van,11.835609063030708,3,21,63.30363242536306,0
6.688261472306426,Medium,Storm,15.577809105610468,Truck,5.264634358891371,7,14,89.82587644410108,0
34.84318527258353,Low,Clear,2.498585677478465,Bike,6.069806124728252,10,21,119.89089589645623,0
23.127319699500863,Medium,Clear,2.650811807924919,Truck,5.905228289859192,3,20,107.6647633862707,1
7.857835272549384,Medium,Clear,4.709821778762632,Van,2.8780977660675227,3,19,59.6067480237257,1
25.76849168534097,Low,Storm,13.192898701988446,Bike,0.9182498721535803,3,15,111.40187842924666,0
3.650649013530483,Medium,Clear,5.742869628108682,Van,8.863741392408402,12,17,84.08580718849718,1
45.64737929978154,Low,Clear,7.440467885568145,Bike,14.838250251308791,7,6,119.75360432889886,0
14.421439116800812,High,Rain,10.307664486238355,Van,2.5024455742539424,4,22,101.35232074945621,0
33.80106964899113,Medium,Rain,20.390720038254305,Van,0.7002722984891063,4,14,127.84567921610565,0
16.962131652291724,High,Clear,0.8396223298650729,Bike,11.692975227358994,3,12,79.2375537861256,0
26.96326501653492,Medium,Clear,16.40978109579725,Van,3.788790100270863,10,14,119.68789138251675,0
28.242093408477423,Low,Clear,16.88747501049679,Truck,12.444657080293926,11,17,115.84810223201214,1
10.873013865225298,Medium,Clear,20.067066618737595,Truck,10.559050005517731,9,12,82.3925788405817,0
48.54006213269881,High,Clear,23.352447006977673,Van,14.185103055762069,2,19,166.07193953632344,1
39.2063755213335,Medium,Clear,0.9933772992576008,Truck,6.13390853635008,4,20,147.77927220698416,1
47.095949195081076,High,Clear,4.267700785073797,Van,9.929547591759512,8,20,188.19929339811253,1
44.95171282052714,High,Clear,22.21119670437183,Van,6.97282171219906,6,11,160.0174155872865,0
30.69919898293209,Low,Rain,11.733704773581877,Truck,9.458830459628153,14,19,146.76280625281572,1
46.24996328110961,Low,Storm,14.332470653869857,Van,6.74398359011606,7,7,150.9298646931311,0
6.247640098492136,Medium,Clear,16.74416649121711,Van,2.8294836963611223,13,13,78.82938254738052,0
11.40717739611897,Medium,Clear,17.137131810143117,Van,7.6184612400507135,7,18,87.4128672178331,1
4.170909867705827,High,Clear,23.327639881254452,Truck,7.928763021561635,2,11,56.28355856090886,0
17.615855876636687,High,Storm,24.925260726585908,Truck,12.159057723902416,4,10,146.8965707424256,1
20.656509905095135,Medium,Clear,18.143857792808035,Van,11.032810586903718,10,10,119.06571923269469,1
15.024753525147004,Low,Clear,7.536919625526195,Bike,9.956874359121661,10,6,68.76354642480106,0
41.77940043929261,High,Clear,22.05393385621142,Van,1.7008064332885882,6,14,161.13954223432577,0
19.124159681292284,Low,Clear,1.7059124062486593,Van,10.809244359955725,3,11,62.47118478174639,0
15.484856464994277,High,Clear,6.161480895425157,Bike,7.504577345317721,9,12,102.28430048308812,0
28.049411991595925,Medium,Clear,22.485950077861013,Van,13.411493041592388,13,14,133.3216555702666,0
8.764362798788607,Medium,Clear,6.776692103764196,Van,13.798064011958141,4,10,64.14194122158123,1
40.505455076193904,Low,Storm,5.905950960732837,Bike,0.8273488590267819,10,19,171.38172534238737,1
5.5784308966289995,Medium,Clear,3.884069681936057,Bike,12.309623405317181,13,10,83.16803448456098,1
49.37057295682483,Medium,Rain,21.548238062349455,Bike,0.5654608563400593,2,13,154.24268451788782,0
39.06774892623956,Medium,Rain,12.751427350181624,Truck,5.50754438542534,6,12,154.98455102904532,0
11.538352713640275,Low,Clear,17.034883474826792,Bike,8.134499634316187,1,18,64.65756498384981,1
2.265061621932915,Medium,Clear,6.3571264098382265,Bike,2.2215119794069116,6,18,65.18350674439556,1
41.14214856583204,High,Clear,19.071990314774805,Van,11.194707188536151,13,13,164.96662457382686,0
35.92915250468562,Low,Clear,19.120135851571412,Bike,0.12532056258207858,12,16,137.7031355749493,0
36.99234406596739,Low,Rain,8.158651610253354,Bike,2.5289857265105526,10,11,137.2850888611951,0
39.0209766409254,Low,Storm,10.56172450875193,Bike,8.711952447802135,1,7,114.63685402731737,0
5.554143283236337,Medium,Clear,5.637411797039921,Van,10.715813430559386,14,18,94.68035828226623,1
19.206354970125084,Medium,Clear,24.425745071411153,Van,13.749646540408742,8,16,88.44975032777401,0
7.561714857206226,Medium,Storm,16.317263137931086,Van,10.582449779019358,5,6,88.84960548153235,0
43.42896444202849,Low,Rain,23.39632507753013,Van,10.076689053822989,6,7,144.67324848093983,0
31.91831008772278,Medium,Rain,7.932945818913763,Truck,5.915117195259965,2,22,120.04861178408775,0
17.88310519292716,Medium,Clear,19.6563273684238,Van,0.019266382902021206,2,13,81.51550676817983,0
5.0508008137291345,Medium,Clear,19.263536775176178,Bike,1.8023888810343291,12,7,59.345111969997575,0
16.927151442351786,High,Rain,17.445563470730267,Bike,8.018318171340587,9,11,104.21682501359837,0
17.608799457283858,Low,Rain,24.15815489403661,Van,10.126948287666295,3,10,89.04674463048529,1
37.02109656022708,Medium,Clear,10.142105734604732,Van,6.261724258446938,6,21,139.141838415282,0
32.60275862505023,Medium,Clear,3.702574427949054,Bike,10.960185172925852,10,13,122.77127043161424,0
44.586211643663674,Medium,Clear,16.956867051479488,Van,7.827934429982681,5,21,156.27459217256308,0
24.666316407773564,Medium,Clear,18.36809011169155,Bike,1.112642933914683,14,18,141.4685108382961,1
7.740523805038482,Medium,Clear,14.58898404974096,Van,2.8802437645192325,12,12,84.58429566627643,0
36.235749786703764,High,Storm,5.567038381768208,Van,12.599973348659145,4,21,164.98813577813615,0
38.51768233361108,Low,Clear,12.859170570899206,Bike,10.873691199366592,10,21,121.26694343555106,0
28.941305483335817,Low,Rain,8.14864854594367,Van,13.421429805187424,2,17,95.89399595841968,1
39.006424637818924,Medium,Clear,10.972929940083882,Bike,1.7633587368140486,8,19,153.77800563371866,1
25.702188625490756,Medium,Rain,16.307855108194268,Van,14.85333801922611,10,21,128.35000570450592,0
27.091175810335713,Low,Storm,18.757761195925447,Bike,3.141100709249004,7,21,115.0453425292636,0
22.521968881210384,Low,Clear,6.189504927082907,Truck,0.17669814429963016,11,18,126.28564806512642,1
3.220118083716569,Low,Clear,10.430471335850356,Bike,14.961344085803313,2,14,16.01995741376679,0
7.178788495678614,High,Clear,7.094458489294915,Truck,4.216108281676697,6,14,86.51430681294127,0
3.508600912963244,Low,Clear,5.366474539615793,Van,10.020291787688398,14,18,78.08922568359472,1
32.54769974066146,Low,Rain,19.69298688989804,Van,2.650234712644578,8,9,139.06286193771726,1
17.08908709166368,Low,Storm,22.776691013706316,Bike,8.703427982987126,7,14,95.75558818167926,0
26.411393175905733,Medium,Clear,9.57068854927213,Truck,13.560524796818388,15,20,141.78056352791273,1
45.56319074845246,Low,Clear,18.90633364715729,Bike,4.802717511426579,1,19,133.964048174277,1
13.966026999145997,Medium,Clear,22.476384589428072,Bike,10.053809640665389,5,17,77.78016868117221,1
21.698380305710227,Low,Rain,21.230043157990675,Van,2.8185538319762475,2,11,81.05542922831965,0
38.266454650066336,High,Clear,4.978928019211034,Bike,9.37193098078088,6,8,148.11959700809078,1
12.982311943597878,Low,Clear,23.92915109707735,Bike,5.046755277262652,7,21,69.0325081830534,0
5.695035671782064,Medium,Clear,9.72857279052183,Truck,3.168123878819275,14,22,78.07530841724233,0
15.908069739860865,High,Clear,8.81139619875899,Truck,4.697730760554527,14,21,125.46652041008848,0
9.738621788192212,Medium,Clear,2.029567518305618,Van,2.6826160276169904,7,11,64.3235517629081,0
46.62548731244351,Medium,Rain,12.411254525569634,Truck,13.528741617568242,3,13,145.80572256779104,0
40.789778219092014,Low,Clear,3.170833583202753,Van,5.957803294756933,7,7,118.79970762019708,0
32.403380312500325,Low,Clear,6.589225612721937,Bike,3.67918957461551,15,19,144.20688983959144,1
43.83010832901045,Medium,Rain,8.265094233298395,Van,6.726117615238993,5,17,161.68122085393503,1
40.576259691157496,High,Rain,20.316244925546258,Van,4.808042502097433,8,22,177.22490483204643,0
10.95536282652972,Medium,Clear,21.949471934699464,Truck,11.166288807199889,15,20,120.06493359308341,1
44.84283192751893,Medium,Clear,7.910424777806007,Bike,14.568298678282416,12,21,137.47187129502746,0
27.888427611951236,Medium,Clear,21.53810397049206,Van,6.570504850464703,8,18,123.95648079723055,1
40.757127447875,Medium,Clear,21.50215796555988,Bike,12.915500999583605,7,22,130.474176584612,0
45.01238239632767,Low,Clear,19.233948284429403,Bike,8.487946103394293,6,13,128.62528473673115,0
17.264166798649466,Medium,Clear,4.094030293371947,Bike,2.358534976413502,2,6,60.553003420611624,0
7.282492377328484,High,Clear,17.41290974906786,Truck,10.359341131220123,6,8,107.26032370143669,1
12.9408878020132,Low,Rain,23.653089582223934,Truck,7.701517456887302,13,21,108.50482247887545,0
22.501173854060305,Medium,Clear,17.22224172979535,Van,9.759097848781552,12,7,99.56516206535535,0
41.26470876427967,Low,Rain,8.624612803141932,Van,13.345311188574975,15,20,172.88813569452284,1
43.315067996304485,Medium,Clear,12.764193277055366,Bike,6.6065185598406915,11,6,151.10903009718712,0
2.3337022654971538,Low,Storm,16.320263562100813,Bike,13.517664348260334,9,14,73.98310607679085,0
26.515870523723155,Medium,Rain,13.008975013848337,Bike,11.260035214224823,15,21,120.32095681530896,0
22.03572815114139,High,Rain,3.4388470724087608,Van,7.329073888169772,2,9,136.29777778723872,1
12.661174902595052,Low,Rain,8.145569093974505,Van,9.048332034869455,1,17,61.72330304790501,1
7.753537632016775,Medium,Storm,20.158702748563996,Van,4.883716987785172,11,6,110.23456971366238,0
18.205528227374142,High,Clear,21.604742129340178,Bike,14.753959496081613,13,6,109.95979843338152,0
47.25966578780092,High,Clear,3.8638508015314708,Bike,10.01026744575594,5,12,149.3061272070051,0
17.51374073699625,Low,Clear,23.833475433768754,Bike,0.6577027874494484,11,20,92.83043987740933,1
26.90194984368157,Medium,Rain,8.556154137290928,Van,4.899328586220132,6,18,139.83457484650765,1
35.74491002696854,Low,Rain,16.72668659890264,Truck,9.349716506385862,3,21,115.85619034590599,0
19.45422091420611,High,Clear,18.919716075938688,Van,0.844999166988597,8,12,116.1319240026437,0
48.64553997060611,High,Clear,20.392682748628143,Truck,0.3582628697871415,7,21,203.37087184565223,0
48.19747015722134,Medium,Clear,23.67086770453529,Van,6.750363592917038,2,18,166.59448884011337,1
14.08555019961748,High,Storm,8.166528926706153,Van,4.99035269539005,12,19,145.50732319781503,1
25.8679282828345,Medium,Clear,21.533408136513085,Bike,6.574479120497489,7,22,99.30450457070168,0
16.442158871204946,Medium,Clear,3.7263291341870723,Truck,3.9403996482000774,15,17,130.40305467981523,1
15.672343730118445,Low,Clear,17.77350220566302,Van,2.470766204144714,15,18,121.88910832303706,1
3.770573473017574,High,Clear,18.678454373092656,Bike,10.337150354705065,1,20,78.58253678592217,1
31.25908803103505,Low,Rain,17.10421940943235,Van,7.718566744017007,9,9,124.71682219605425,1
26.12859311498535,High,Rain,6.681711035311248,Van,3.0023131687405025,13,7,157.23580763916695,0
4.470980059999489,High,Rain,21.889557101872484,Van,4.793841393899974,7,7,96.76378249401463,0
15.375030283357349,Medium,Clear,4.6370323525746775,Truck,8.87711861494989,6,20,89.03027824414428,1
45.596762526399374,Low,Clear,1.8140523922603555,Van,1.0834402240871677,13,20,168.19896450388177,1
13.498970752014676,Low,Clear,18.07789226999185,Van,2.2117951389926933,2,15,44.21290868128912,0
8.954953860378708,Low,Rain,12.149155023201976,Bike,1.0986840616108517,3,16,50.06700593645534,0
25.493732493323023,Medium,Clear,21.302901488987562,Bike,12.184759990711783,1,15,82.65117169166642,0
49.31122179730883,Low,Clear,9.893229955927344,Bike,11.286138498180138,15,10,187.6713473322861,1
13.61865303255202,High,Clear,4.622825418438964,Bike,11.299693978188856,10,14,106.03019405710621,0
34.26250627548217,Medium,Storm,20.992833715511807,Van,10.744880152140421,13,18,173.89470547186247,1
38.55774153577845,Low,Clear,13.948285975181756,Van,10.040781355048038,5,22,125.33917982484223,0
13.406602111635184,Medium,Rain,5.135296913563694,Bike,7.154878730672625,9,11,70.97321353911981,0
36.95438473336926,Medium,Clear,18.14940796536792,Truck,9.634172452606725,13,15,148.26516189065953,0
19.653590370524157,Medium,Clear,13.022284142992763,Bike,0.5754233218196197,6,7,86.92087875113053,0
32.35067986849182,Medium,Clear,15.305668064887836,Bike,9.32196633985177,5,11,110.08522158754612,0
32.409426116522944,High,Clear,11.792009286061257,Bike,11.668165583053158,12,18,157.9454909644045,1
27.717184835588405,Medium,Clear,20.803370103541155,Van,7.505375405765853,3,12,103.18027404366569,0
6.3339089626115985,High,Clear,20.824286534234723,Bike,5.362699926408554,5,7,70.4692806595191,0
42.09451978828342,High,Clear,17.880026134697463,Van,4.161401022014687,8,19,187.21354137079192,1
17.39744311864332,Low,Storm,3.0823337462133256,Van,9.642030752431237,12,10,130.17425216953075,1
10.952888499193003,High,Clear,21.051919616649688,Truck,10.392017979448632,2,16,76.8344092089162,0
3.957206794628668,Low,Rain,16.93981802305629,Bike,13.064513997938139,5,15,47.92232957942504,0
30.362861273035605,High,Clear,17.577092067105337,Bike,5.135011236914861,6,16,143.38975075880197,0
34.52308936842955,Medium,Rain,9.393079589894855,Bike,11.546584610783784,10,7,128.61503914006386,0
2.7962157885370953,High,Clear,22.042349125846663,Van,8.420337362840069,8,20,104.53291916602849,1
26.580466798365485,High,Clear,18.27160420575401,Bike,13.242547360171187,8,12,113.6102480074811,0
12.871797209501022,High,Clear,3.2584664299652646,Truck,7.917181624434312,15,14,129.4072794594466,0
32.96829393965359,High,Clear,10.490561842950985,Van,7.764447425969508,5,10,140.62289736866902,1
10.36958859223959,Low,Clear,22.21631886802347,Van,8.668156221613636,9,12,73.77958093069448,0
35.16501142891836,Low,Rain,1.6563191915857853,Van,11.239730327136517,4,7,109.38801748374996,0
20.563296622425796,Medium,Rain,24.054707181230214,Bike,14.470357182426914,12,8,112.80004659343467,1
46.96303945936326,Low,Rain,17.139482923829288,Bike,1.1034503132364848,9,7,172.75916456323546,0
8.601005319007676,Medium,Rain,15.968711452262728,Bike,0.8015190358652574,11,9,98.70642956935227,1
18.37118485041241,Low,Clear,7.12870178395579,Van,14.063255061110077,7,12,59.50425375554942,0
7.446729019548275,High,Clear,6.5953988241098385,Bike,7.948134382773092,6,12,65.21717567985411,0
46.38529367737101,Medium,Clear,23.580426377470587,Bike,9.223545218504041,4,22,159.17193701363263,0
44.11228896228709,High,Clear,7.807675128736007,Truck,7.236354023920933,2,21,139.96093009231137,0
14.38119813032747,Low,Clear,19.499879769615486,Bike,1.4048617891121173,8,8,89.76565251626518,1
33.6792342096406,High,Clear,10.13148405607344,Truck,11.521340676279998,6,20,142.4379635290818,1
41.22666560965836,High,Clear,3.9117247342252472,Van,11.208369676328804,12,19,171.4874063518446,1
28.64963895677419,Medium,Clear,0.7625247935362942,Bike,4.675549822392179,15,20,130.76026897169078,1
27.423227761088313,Medium,Rain,13.834304756873644,Bike,4.593588678426006,3,19,122.01958242694663,1
13.60890996322168,High,Rain,24.40658105444885,Bike,12.567620713582778,7,12,98.13804990728804,0
6.468932854683162,Low,Clear,9.54383674832551,Van,1.0853588661198992,10,8,69.65277810073465,1
45.06635638175968,Medium,Storm,9.2512121828296,Van,13.216577225348487,7,22,173.79627426725042,0
45.220066743839865,Medium,Storm,8.930244637311331,Van,3.8499253484387164,6,15,179.3595579024177,0
32.38886994911686,Low,Clear,13.253324013969031,Truck,8.894771216332408,2,20,115.0361091853265,1
18.27342997033763,Medium,Clear,11.296289643895191,Van,14.039912685026666,8,11,95.28867667547787,0
18.762059581407723,Low,Clear,22.057908354811854,Bike,10.171837523049696,1,22,53.06724685712375,0
36.84587258577149,Low,Storm,12.885259397225513,Bike,6.216447187005548,13,22,159.17660030079756,0
45.0612924777237,Low,Rain,12.940067035619935,Truck,10.343013133581227,1,19,142.62825914828983,1
44.58014836472563,High,Clear,3.8901040706536367,Bike,5.159694544745553,6,10,156.25144224782727,1
39.43402620116595,Medium,Clear,24.577118752304457,Bike,4.158876245237792,5,13,132.7837194163323,0
32.817519015405814,High,Clear,6.624335826286327,Van,14.950249169020196,9,12,135.8262832888725,0
6.038718319762344,Medium,Clear,2.297419652760265,Van,11.261853467696815,13,9,87.83823994424935,1
9.75817827654146,Low,Clear,16.747083099892617,Truck,9.670799660727264,12,10,95.58383468671934,1
45.130601049299806,Medium,Rain,15.08647606884338,Van,5.329344648289782,7,21,171.5993326836018,0
31.108594863660315,Medium,Rain,10.67106852282227,Bike,0.7374124373257224,2,19,124.94849288053452,1
2.441458477598223,Low,Rain,10.843709730076613,Truck,0.4658531405273342,13,19,87.13647438989123,1
6.870634057569541,Medium,Rain,19.734066065637563,Bike,8.312718831731981,12,14,83.39013490857651,0
33.84808491718668,Low,Rain,5.294959682441402,Bike,11.430490815585767,7,11,109.07990978729416,0
2.242956024618497,Medium,Clear,20.5962063141498,Van,8.060687856657825,15,22,87.56333377037241,0
9.718786468039935,Medium,Clear,16.394304290427947,Bike,12.611776079086718,3,17,65.8832206946692,1
28.339221889596132,Low,Clear,10.764759457598347,Van,0.5013979963983245,1,9,91.52732070599832,1
35.21096948924928,Low,Rain,11.721701106304781,Bike,5.501281146389101,11,21,138.60936625501094,0
33.29414045612482,High,Clear,6.787856576059347,Van,3.556055867612671,8,16,146.93903682135596,0
12.76492685410687,Medium,Rain,18.926801151075882,Van,6.70909452235683,14,9,126.19676347814311,1
36.18460262468172,Low,Clear,13.06543118647906,Van,1.0856458979118373,12,22,143.89648168034057,0
13.387956199846403,High,Clear,8.360936297371168,Truck,14.311974623566089,3,13,88.85510773483625,0
17.61918551164485,Low,Clear,15.103227836143281,Bike,3.348831016040414,11,19,98.34974913315024,1
37.83158744566516,Medium,Clear,24.895494075257414,Van,13.834616632253772,8,7,126.67393213292203,0
33.1823791542663,High,Rain,11.163925851585569,Van,6.388397325550227,7,16,147.70287896939064,0
42.76272370372054,Low,Rain,23.05693931907618,Bike,14.78286199882827,12,16,152.61452511428587,0
33.56541883041648,Low,Clear,8.952912578151869,Van,8.310875751903161,15,11,131.48590071812,0
29.278812960102638,Low,Clear,1.840951319662154,Van,13.962492962637112,2,19,83.9803384419523,1
6.496388855748439,Low,Clear,5.503931606026508,Bike,0.08023483041334267,13,15,68.45561946059092,0
19.650358546852807,Low,Clear,10.758031011528264,Van,11.223582092713501,14,13,80.74922862301622,0
14.729713648722822,Medium,Clear,5.881055750566941,Bike,13.545759796537732,14,12,87.03144312498218,0
13.711502882196012,Low,Rain,0.5055624363472606,Van,2.095808504684311,1,13,65.47493358572663,0
48.704506628117386,Medium,Clear,22.91753767481442,Bike,1.4418877759822724,7,13,166.26104948689567,0
20.8686907840045,High,Clear,21.17504557515776,Truck,6.368589107789334,13,7,107.14928297646851,0
44.81823464850144,High,Clear,18.686159671430204,Van,14.005183591994028,1,21,140.39545240248296,0
32.29465404786862,Medium,Clear,4.611457593327701,Van,8.135798402856581,6,14,117.94781670246046,0
40.150942569999124,Low,Clear,3.448907617144658,Van,7.9118469558259825,13,18,144.8010571758794,1
26.126580469049223,Medium,Clear,2.156316362073387,Truck,2.116891774489828,11,17,135.5640369397915,1
29.69138646206524,Medium,Clear,18.23871512493657,Van,0.011842666398281798,10,22,140.35686042442873,0
25.640849303305465,Medium,Clear,23.25579503685319,Bike,12.152101361181918,11,7,107.95440830860315,0
11.371663414306136,Low,Clear,11.048127612369406,Van,1.3136184447935735,10,18,102.62274277121037,1
36.677701532552256,High,Clear,3.41894646390318,Truck,9.507747281029859,8,6,142.35189107755707,0
15.477073397161078,Medium,Clear,13.053624107936612,Van,13.719246817727871,7,16,88.92197383029414,0
3.1671663887097843,Low,Storm,9.046381732736439,Van,3.129778697376465,4,10,76.89868514268784,1
32.98267020354405,Medium,Clear,9.683210646574944,Truck,9.979092543553662,1,6,97.94110584165311,0
10.50131261153835,Medium,Clear,15.722600291814828,Truck,1.180478650612642,1,18,90.9671275903839,1
47.14201204893989,High,Clear,18.108593774923957,Truck,9.056327157564194,4,13,155.15357297418737,0
47.788571696124194,Medium,Clear,3.209788172392441,Bike,2.458975814298041,5,11,136.92332498789753,0
45.91349073058153,High,Clear,1.3719606547586713,Van,11.03930340772767,12,22,177.5777783685786,0
19.767617612261333,Low,Rain,24.861092415800016,Van,4.518469421908623,7,17,112.22190471099898,1
2.7419175933856366,Medium,Rain,6.20184454843102,Van,6.950865132069693,14,6,85.83388224176652,0
46.55929100421082,Medium,Clear,1.8188478602572473,Van,8.991458130414326,4,8,148.92732387077245,1
22.552839119231088,Low,Clear,5.151945562850039,Bike,2.569101159993594,10,19,96.76899799039771,1
48.39943131409614,Low,Clear,1.4544672355373733,Van,11.124567279264314,14,13,151.8701124956278,0
48.25375890028414,High,Rain,10.099366918120706,Van,4.539605109552218,12,16,207.62455816589897,0
42.944453862433285,Low,Clear,20.158843719057444,Bike,9.935577898691303,1,19,112.88908431168169,1
16.13354681934011,Medium,Clear,8.860489019064156,Van,2.374245760490605,11,13,111.85131701762778,0
20.484690972892412,Low,Clear,11.38249346851998,Bike,10.321764888095254,10,8,100.31965283633744,1
42.854560232809135,Low,Clear,17.051875952402252,Bike,1.922821092156926,7,12,126.93549297497059,0
17.21225624750133,Low,Clear,12.967904716712065,Bike,6.380347444049754,2,9,54.28502856429348,1
10.13565184093244,High,Clear,21.605419307522443,Van,3.7080911060831525,13,21,95.92837324987295,0
28.726460598000806,High,Clear,21.717874038621034,Van,11.225628741422739,11,18,151.97189503710175,1
46.935429159717486,High,Rain,0.7428120395332642,Van,3.9305250676031185,2,10,172.55715578507207,1
35.409430240398706,Medium,Clear,19.56213450883838,Van,13.225759595930944,8,10,143.10887452593022,1
29.36293616428952,Low,Clear,11.78797320592101,Truck,13.377303171099193,12,9,144.77556232133944,1
6.66447170099689,Medium,Rain,24.726593261939744,Bike,2.946619728341788,10,7,89.25960173136056,0
31.520346881560148,Medium,Clear,12.339185858948161,Bike,9.207689175115863,10,18,134.26781658801494,1
49.52258480500464,High,Clear,24.67895066201329,Truck,1.3157646257994648,10,21,206.26946245599547,0
8.724032731353153,Low,Clear,18.986949349540545,Bike,5.873056494024437,5,7,49.34509050000942,0
26.87982331345936,Medium,Clear,6.5908196730260045,Truck,10.699825942519084,10,22,129.6802093712359,0
44.11390745254186,Low,Rain,13.690676992530463,Truck,9.891348702748743,2,10,141.55256403383987,1
37.556893652201815,Low,Clear,24.807323167225277,Van,9.37051004109912,5,13,106.62899493563276,0
35.45675556777286,Medium,Clear,21.50949988992213,Truck,4.238112954936653,8,20,139.14003863658485,1
35.71923603138124,Medium,Clear,2.885488897884917,Bike,5.67037424151603,6,18,131.21265093025835,1
19.255575258548248,Medium,Clear,17.806113921844904,Bike,1.5441921705042927,3,18,85.48191951819172,1
16.09240852469568,Medium,Rain,8.96669985383492,Van,10.785342306504015,8,21,82.92294479805206,0
40.849335462968654,Medium,Clear,0.6710654160685289,Van,7.558331951869103,15,18,181.3313006838743,1
40.885442944600676,High,Clear,10.38528374116149,Truck,10.631484485184819,14,7,163.3008232019927,0
43.619471291844974,High,Rain,6.251483332261797,Bike,3.7341528719530914,9,8,187.99200149076665,1
45.83554652271062,High,Clear,20.562297127751552,Van,4.866573429525993,5,20,178.47588591889036,1
26.544435145325014,High,Rain,8.764599916721254,Van,5.01323005890172,13,18,167.19183243009917,1
26.07278214498558,Low,Rain,20.77433050186852,Van,0.386136146208243,2,10,123.39504722762348,1
40.31816859040521,Medium,Rain,0.514649501452485,Bike,5.115718092459353,2,11,118.18199332154526,0
33.19826867733273,Medium,Clear,8.04156917563992,Van,12.049568602770503,7,19,142.29067331617637,1
35.69441010836976,Low,Clear,6.408547750540167,Truck,13.459477436246077,1,9,95.92147155292928,1
40.198048132932854,High,Rain,6.222400346180969,Bike,7.773274734538912,10,12,169.60085452251622,0
44.720256407243184,Low,Clear,2.170572184253836,Truck,6.832525428288304,12,9,178.48923104876206,1
18.22376752887372,High,Clear,5.084544625057292,Van,0.4623692804905538,2,7,60.06958307981791,0
